custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,profit,market_to
39.0,services,divorced,,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,999.0,0,0.038026279269356006,396.88652396508155,0
37.0,technician,single,,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.031555056521351245,393.71184202702375,0
24.0,student,single,professional.course,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,-1.7,94.215,-40.3,0.8959999999999999,4991.6,999.0,0,0.416857245035051,389.84188078853344,1
26.0,admin.,single,,no,no,no,cellular,oct,fri,2,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,999.0,2,0.21512855674053954,425.07979095656856,1
37.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0.09170168881648554,394.4122280242634,1
42.0,management,married,,no,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.03790893873058702,123.81182892282482,0
77.0,retired,married,unknown,no,no,no,cellular,aug,wed,8,999,2,failure,-1.7,94.027,-38.3,0.903,4991.6,999.0,4,0.2395532947495201,497.48734005737947,1
41.0,admin.,married,,no,yes,no,cellular,apr,fri,6,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,999.0,0,0.45832538884488266,422.03517004844025,1
33.0,admin.,single,university.degree,no,yes,yes,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.04363481532757998,109.57562892742794,0
70.0,admin.,married,basic.4y,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,0.1,4,0.4474542817779261,453.5515383123186,1
,retired,married,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.05104936247780632,462.2877110606571,0
,services,single,university.degree,no,yes,yes,cellular,may,mon,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,0,0.08990883884035704,107.48617518295828,0
39.0,services,married,basic.9y,unknown,yes,yes,telephone,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,0.1090803261908879,-90.75058745453748,0
,technician,married,professional.course,no,yes,no,telephone,jun,,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.03761480348775495,394.8583027149964,0
,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0.0746605075141221,172.8837914673254,0
,entrepreneur,divorced,,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.03808703773298887,431.602303460563,0
,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0.38052673449778945,131.29996069580602,1
41.0,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,999.0,2,0.08881098328996047,404.79291406753964,1
35.0,technician,single,professional.course,no,no,yes,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0.04411824474249695,124.75221753801293,0
36.0,blue-collar,married,,unknown,yes,no,cellular,may,,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,0.06482000100521167,204.232257219654,0
39.0,technician,married,,no,no,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.030264996039564854,156.19434853271946,0
48.0,technician,single,university.degree,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.02970711175037478,182.86687850953263,0
38.0,blue-collar,married,basic.6y,no,unknown,unknown,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.030147521547471433,347.70431054871074,0
63.0,retired,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,999.0,0,0.31768743307401637,432.42610395083807,1
34.0,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.02965033896269619,176.7134297450932,0
,self-employed,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0390319180185986,457.4463893817872,0
,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,999.0,0,0.039669148917195925,401.19396199929156,0
29.0,technician,single,university.degree,no,no,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.22046010867024207,104.4074853068123,0
41.0,admin.,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0.04148993869549166,379.2472648175292,0
,unemployed,married,,no,unknown,unknown,cellular,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,999.0,0,0.04125444028911363,414.29444312224973,0
26.0,technician,single,professional.course,no,yes,no,telephone,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.12115319025145276,366.3581782015003,1
29.0,admin.,single,,no,yes,no,cellular,nov,fri,2,7,2,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0.233333333,2,0.5110800904133708,370.35012088599615,1
55.0,technician,married,,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.04038709697536888,138.0565152661418,0
34.0,technician,single,,no,yes,no,telephone,may,,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0.058171637184436194,390.7155967157148,0
51.0,unemployed,married,basic.9y,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0.038616500748740366,429.7266622757736,0
51.0,blue-collar,married,,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.030147521547471433,400.7009695381005,0
,blue-collar,married,,unknown,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0.03835068225779311,172.02919642764232,0
37.0,admin.,married,university.degree,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0.03748463234794228,159.5911997764117,0
30.0,technician,single,,no,no,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0.062007587349450936,407.1129297816178,0
41.0,blue-collar,married,basic.6y,unknown,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,0.06497805676857633,151.19429853013116,0
28.0,admin.,single,high.school,no,no,no,telephone,jun,,16,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.031093957650991887,383.17177864500013,0
41.0,blue-collar,divorced,,no,unknown,unknown,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,999.0,0,0.039669148917195925,376.6796268534897,0
36.0,blue-collar,single,basic.4y,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.04204874467771923,388.63366131711405,0
54.0,blue-collar,married,university.degree,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0.03122188870375883,181.77799935798134,0
37.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.03134381872599994,397.95511923699064,0
,unemployed,married,,no,yes,no,cellular,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,0.2579511824002406,386.1704232139002,1
38.0,technician,single,university.degree,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,0.1469891843405559,366.6859190998259,1
46.0,blue-collar,married,,unknown,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.03851750280104289,-60.18510775204254,0
36.0,admin.,married,high.school,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0.047760085862008486,416.08026694456044,0
,admin.,married,university.degree,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.03059069541164444,360.623359488279,0
52.0,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.03722298682034772,406.9097630867507,0
33.0,technician,married,high.school,unknown,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.03242731487832731,-49.45306450488556,0
52.0,services,married,high.school,unknown,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0.041211776794638014,215.49211567356883,0
28.0,services,married,high.school,no,yes,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0.0462039302343038,388.85699536068455,0
36.0,technician,married,high.school,no,no,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0.047760085862008486,419.4003153146298,0
,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,999.0,0,0.09640541274179895,389.6467859732106,1
28.0,admin.,married,university.degree,no,no,no,cellular,apr,thu,1,2,2,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,0,0.7948333662714949,356.18825027435514,1
31.0,admin.,single,,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1,999.0,0,0.34202210433399777,422.57769021217564,1
48.0,admin.,married,,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.04148993869549166,387.4545068123,0
,unemployed,single,basic.4y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,999.0,0,0.11905189217431913,443.06764822895093,1
27.0,blue-collar,single,,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,3,0.07731697477586587,369.2468076510643,1
34.0,technician,married,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.1501435617762533,381.12308429058135,1
,blue-collar,married,,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0.051370113655608195,409.02894549962116,0
50.0,management,married,basic.6y,no,no,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.1446842250847515,378.2042546708649,1
,admin.,married,high.school,no,yes,no,cellular,nov,,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.05257017262124449,415.30203679175634,0
28.0,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,999.0,0,0.3967089369425799,417.3066293580566,1
,services,single,,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0.031149750131866324,405.65686281573403,0
30.0,admin.,single,,no,no,no,telephone,jul,tue,11,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0.04468440781389311,392.4740128289484,0
52.0,admin.,divorced,high.school,no,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,0,0.12266039084399341,176.2948329098815,0
53.0,blue-collar,divorced,unknown,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0.10779821980338218,434.2596082708835,1
50.0,management,married,university.degree,unknown,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.03521675813258112,187.43313318412652,0
23.0,services,single,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,999.0,0,0.055735917583835434,392.90901924778495,0
43.0,technician,divorced,professional.course,unknown,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,1,0.07047798665053338,191.3808106444069,0
45.0,technician,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.039669148917195925,367.323120631527,0
35.0,admin.,married,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.04177028925689805,401.0525890985771,0
31.0,technician,divorced,high.school,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,1,0.08817385407084158,426.75279300403577,1
34.0,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.04055664024805888,373.3256788515962,0
50.0,blue-collar,married,,no,no,no,telephone,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.03831255271433961,372.3326020710458,0
,retired,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,999.0,0,0.24528652755520727,405.27790503437177,1
32.0,blue-collar,single,basic.4y,no,yes,no,telephone,jul,tue,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0.04468440781389311,383.13540456852,0
,management,divorced,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.048299294645513614,371.4667759365641,0
44.0,retired,single,high.school,no,no,no,cellular,aug,mon,4,999,0,nonexistent,-1.7,94.027,-38.3,0.8959999999999999,4991.6,999.0,0,0.3891584969056858,459.22221760317916,1
61.0,retired,married,basic.9y,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,999.0,0,0.158172385472026,453.98222463890284,1
56.0,retired,divorced,,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.03034285178719072,242.83014294078635,0
44.0,management,single,university.degree,no,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,4,0.03054084648574783,401.4489634857032,0
35.0,management,married,university.degree,no,yes,yes,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,999.0,2,0.35851400537941935,129.45697026226935,1
36.0,self-employed,divorced,,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.049911429796658004,393.5481715720191,0
,admin.,married,university.degree,no,no,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.04914399930250784,126.46073423392295,0
55.0,retired,married,high.school,no,yes,no,cellular,oct,thu,2,7,1,success,-3.4,92.431,-26.9,0.722,5017.5,0.233333333,0,0.8463579573473253,476.6798237220514,1
28.0,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0.050271571363341525,372.0847649511072,0
27.0,entrepreneur,single,university.degree,no,no,no,cellular,jun,thu,2,999,1,failure,-2.9,92.963,-40.8,1.235,5076.2,999.0,0,0.21031008638780205,379.01199438516846,1
25.0,admin.,single,,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0.11304649038180936,409.14814153745147,1
41.0,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,1,failure,-2.9,92.469,-33.6,1.0290000000000001,5076.2,999.0,2,0.1749599882353107,387.0070950627562,1
56.0,technician,married,,unknown,yes,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.038568639216874874,208.2756502792006,0
,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.036727159629228505,401.50499895429925,0
26.0,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0.03889320920637961,157.85063228787544,0
50.0,entrepreneur,married,,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0.048330697035609625,445.530865292051,0
36.0,management,married,university.degree,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,0.15833631440726628,375.8740614170347,1
42.0,blue-collar,married,basic.6y,no,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.04127735001652741,82.85514000537569,0
53.0,services,married,,no,yes,no,cellular,jun,,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,0.3358012627981519,379.5796325639519,1
,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0.04740674274827425,405.9109983393944,0
36.0,services,married,high.school,unknown,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.03910701081818949,183.47568911983012,0
59.0,housemaid,married,,unknown,no,no,telephone,jun,thu,12,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.040386704842167886,245.1863754083663,0
,retired,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.04171472705041987,398.88288002702416,0
44.0,blue-collar,married,,unknown,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.03761480348775495,133.74407230931774,0
46.0,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.03237658678599299,171.02625239624308,0
26.0,technician,single,professional.course,no,no,no,telephone,oct,mon,1,16,1,success,-1.1,94.601,-49.5,0.977,4963.6,0.533333333,2,0.29092175386124813,386.64592967572185,1
40.0,admin.,married,university.degree,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.1277618381379525,372.61522654187866,1
53.0,blue-collar,divorced,,no,yes,no,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.04201206467022792,430.19249595810766,0
34.0,admin.,single,university.degree,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0.050069799036971355,365.4196637271659,0
49.0,technician,married,,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,93.876,-40.0,0.6990000000000001,5008.7,999.0,2,0.3698595476816519,415.0989492395738,1
31.0,blue-collar,married,,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0.05715195613814862,404.1022262926774,0
37.0,blue-collar,divorced,basic.9y,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.16036547750168162,127.45429192653728,0
46.0,technician,married,unknown,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.04028765029233763,389.5737874175386,0
56.0,services,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,999.0,0,0.09960652748216046,436.4985229087931,1
35.0,technician,single,basic.6y,no,unknown,unknown,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.03175685000155524,355.4452569332609,0
36.0,services,single,basic.6y,unknown,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.03166951129764504,132.88315759069064,0
,admin.,divorced,,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.03059069541164444,120.09598845055848,0
,services,divorced,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.03122941658038889,399.7763728959296,0
58.0,housemaid,married,basic.4y,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.03287679551059035,248.8419627066221,0
48.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.03334041005656793,360.8814914580996,0
33.0,admin.,single,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.03915628898529896,419.80331677653453,0
,technician,divorced,,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0.048871055293129975,440.52919780521984,0
39.0,services,married,high.school,unknown,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.029846873080927705,194.38785644228733,0
41.0,technician,single,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0.04290527899657407,432.51453589254356,0
50.0,services,divorced,professional.course,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.036257907769596934,374.0293491370378,0
,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0.05115877467974382,399.68287739508446,0
,technician,married,professional.course,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,0.1,0,0.5490089965212284,428.78409915360567,1
40.0,blue-collar,married,,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,0,0.0784419138284439,420.2151507632691,1
57.0,services,married,,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0.04096242195068312,389.04645323388854,0
45.0,technician,single,professional.course,no,yes,yes,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.538,5099.1,999.0,0,0.33160493875266145,143.61167875220258,1
,housemaid,married,basic.4y,no,no,yes,telephone,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,0.1,6,0.5657066042492875,188.79482748076452,1
48.0,retired,married,basic.4y,unknown,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0.04113586692266548,232.91422824193137,0
41.0,technician,married,professional.course,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.02858762011529156,176.16091334089538,0
45.0,entrepreneur,married,university.degree,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.030276018629920562,386.7190395909845,0
50.0,management,married,university.degree,no,no,no,telephone,jun,mon,5,6,1,success,-1.7,94.055,-39.8,0.72,4991.6,0.2,0,0.5731926781954864,383.20329721836356,1
45.0,technician,married,high.school,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.04028765029233763,175.04412742056388,0
40.0,admin.,married,high.school,unknown,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.03864485112410542,194.0329249330432,0
,admin.,married,high.school,no,no,yes,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.031605204598906,138.43566353993606,0
,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.03334041005656793,180.01164234754037,0
32.0,admin.,single,,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0.04363481532757998,368.0051571688125,0
50.0,management,divorced,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0.04662078133768248,437.1150417660763,0
,admin.,married,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.04209261158867351,382.3572498244614,0
41.0,technician,married,professional.course,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,999.0,0,0.24842059489705767,399.1331884329934,1
,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,999.0,0,0.08395739851347156,400.97974941939424,1
33.0,blue-collar,married,,unknown,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0.047647079078727304,196.27868174463515,0
,admin.,single,high.school,no,no,no,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.03676533101228797,419.7402408410883,0
25.0,technician,married,,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0.054086319637366986,405.2639406221567,0
50.0,admin.,married,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.029263877031199745,379.5099597605656,0
39.0,admin.,married,university.degree,no,yes,no,telephone,jun,thu,1,999,1,failure,-1.7,94.055,-39.8,0.742,4991.6,999.0,3,0.08294408044830312,381.5153706627498,1
32.0,admin.,single,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0.05869642762558777,362.82158192843985,0
50.0,technician,single,,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0.05018272122272445,434.49876871452284,0
