,custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,profit
1809,42.0,8.0,2.0,4.0,1.0,0.0,0,8,5.0,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
1810,32.0,10.0,2.0,4.0,0.0,0.0,0,5,5.0,3,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,999.0,0,0,0.0
1811,41.0,2.0,2.0,4.0,1.0,0.0,0,5,2.0,1,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0,0.0
1812,30.0,2.0,2.0,0.0,0.0,0.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
1813,46.0,1.0,3.0,0.0,1.0,0.0,0,11,1.0,1,0,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0,0.0
1814,60.0,7.0,2.0,0.0,1.0,0.0,1,6,4.0,2,0,0,1.4,94.465,-41.8,4.955,5228.1,999.0,0,0,0.0
1815,41.0,2.0,2.0,0.0,0.0,0.0,0,7,1.0,2,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0,0.0
1816,26.0,8.0,1.0,4.0,0.0,0.0,1,8,1.0,1,3,1,-1.7,94.027,-38.3,0.904,4991.6,999.0,12,0,0.0
1817,41.0,2.0,2.0,0.0,0.0,1.0,0,5,4.0,3,1,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,2,0,0.0
1818,45.0,8.0,1.0,3.0,0.0,1.0,0,7,1.0,1,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0,0.0
1819,33.0,1.0,1.0,7.0,1.0,0.0,0,8,4.0,2,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
1820,49.0,10.0,2.0,0.0,1.0,0.0,0,7,3.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
1821,45.0,10.0,3.0,7.0,1.0,1.0,1,6,4.0,3,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
1822,33.0,1.0,1.0,0.0,1.0,0.0,0,8,4.0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
1823,32.0,8.0,1.0,4.0,0.0,1.0,1,6,3.0,2,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
1824,30.0,1.0,1.0,4.0,1.0,0.0,0,5,1.0,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,0,0,0.0
1825,28.0,1.0,2.0,0.0,0.0,0.0,1,6,3.0,1,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
1826,41.0,2.0,2.0,0.0,1.0,0.0,0,8,2.0,3,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
1827,58.0,2.0,2.0,1.0,1.0,1.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0,0.0
1828,48.0,4.0,2.0,2.0,1.0,0.0,0,11,3.0,4,1,1,-0.1,93.2,-42.0,4.12,5195.8,999.0,2,0,0.0
1829,34.0,10.0,2.0,7.0,1.0,0.0,0,4,4.0,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,0.26666666699999997,2,0,0.0
1830,47.0,10.0,1.0,6.0,0.0,0.0,1,6,2.0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
1831,32.0,8.0,1.0,7.0,1.0,0.0,0,5,4.0,1,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
1832,58.0,6.0,2.0,1.0,0.0,1.0,0,7,2.0,1,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
1833,46.0,2.0,2.0,1.0,0.0,0.0,0,5,4.0,2,1,2,-1.8,92.89299999999999,-46.2,1.266,5099.1,0.4,2,0,0.0
1834,51.0,8.0,2.0,6.0,0.0,0.0,1,5,1.0,5,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
1835,31.0,9.0,1.0,0.0,0.0,1.0,0,5,1.0,3,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,999.0,0,0,0.0
1836,40.0,10.0,2.0,3.0,1.0,0.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1837,42.0,2.0,2.0,2.0,1.0,0.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1838,29.0,11.0,2.0,1.0,0.0,0.0,0,11,4.0,6,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
1839,51.0,4.0,2.0,3.0,1.0,0.0,0,7,2.0,2,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
1840,51.0,10.0,2.0,6.0,1.0,0.0,0,8,1.0,3,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
1841,45.0,2.0,1.0,3.0,1.0,0.0,0,4,1.0,1,0,0,-1.8,93.075,-47.1,1.466,5099.1,999.0,0,0,0.0
1842,52.0,10.0,3.0,6.0,1.0,0.0,0,8,4.0,1,0,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0,0.0
1843,51.0,2.0,3.0,1.0,0.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
1844,38.0,7.0,2.0,0.0,1.0,0.0,1,5,5.0,5,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0,0.0
1845,45.0,2.0,2.0,2.0,0.0,0.0,1,6,4.0,2,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,999.0,0,0,0.0
1846,36.0,2.0,2.0,2.0,1.0,0.0,0,5,1.0,2,1,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,5,0,0.0
1847,29.0,2.0,2.0,4.0,1.0,0.0,0,11,4.0,1,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
1848,24.0,8.0,1.0,4.0,1.0,0.0,0,5,4.0,2,1,2,-1.8,92.89299999999999,-46.2,1.327,5099.1,0.333333333,3,0,0.0
1849,30.0,2.0,1.0,0.0,0.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1850,40.0,8.0,2.0,0.0,0.0,1.0,1,6,4.0,3,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
1851,40.0,1.0,2.0,0.0,1.0,0.0,0,8,4.0,4,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
1852,54.0,2.0,2.0,0.0,0.0,0.0,0,8,2.0,3,0,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0,0.0
1853,28.0,9.0,2.0,7.0,0.0,1.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1854,37.0,5.0,2.0,7.0,1.0,0.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0,0.0
1855,40.0,1.0,2.0,2.0,1.0,0.0,0,7,4.0,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
1856,44.0,10.0,3.0,0.0,0.0,0.0,0,4,2.0,1,0,0,-1.8,93.075,-47.1,1.453,5099.1,999.0,0,0,0.0
1857,45.0,1.0,1.0,7.0,0.0,0.0,0,8,2.0,2,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
1858,44.0,1.0,1.0,0.0,1.0,0.0,0,4,5.0,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
1859,32.0,1.0,1.0,7.0,0.0,1.0,1,6,3.0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
1860,37.0,11.0,1.0,0.0,1.0,0.0,0,11,2.0,2,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0,0.0
1861,31.0,9.0,1.0,0.0,0.0,0.0,0,4,4.0,1,1,1,-1.8,93.075,-47.1,1.41,5099.1,999.0,3,0,0.0
1862,46.0,4.0,2.0,6.0,0.0,0.0,0,7,2.0,2,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
1863,32.0,8.0,1.0,4.0,0.0,0.0,0,5,4.0,1,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
1864,53.0,1.0,2.0,4.0,0.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
1865,40.0,1.0,3.0,3.0,1.0,0.0,0,11,2.0,2,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0,0.0
1866,43.0,8.0,3.0,0.0,0.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0,0.0
1867,42.0,2.0,2.0,3.0,0.0,0.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1868,30.0,8.0,2.0,6.0,0.0,0.0,0,5,1.0,3,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,0,0,0.0
1869,30.0,10.0,2.0,0.0,0.0,0.0,0,7,2.0,1,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
1870,34.0,1.0,3.0,0.0,0.0,0.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
1871,33.0,3.0,1.0,4.0,1.0,1.0,0,5,3.0,2,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0,0.0
1872,45.0,10.0,3.0,6.0,1.0,0.0,1,5,4.0,6,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
1873,47.0,2.0,2.0,1.0,0.0,0.0,1,5,3.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1874,52.0,4.0,3.0,0.0,1.0,0.0,1,5,2.0,3,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1875,48.0,10.0,2.0,0.0,0.0,0.0,0,8,1.0,3,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
1876,29.0,10.0,2.0,6.0,0.0,1.0,0,8,5.0,2,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
1877,55.0,2.0,2.0,1.0,0.0,0.0,0,7,3.0,2,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0,0.0
1878,29.0,1.0,1.0,0.0,1.0,0.0,0,5,2.0,1,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
1879,31.0,1.0,1.0,0.0,1.0,0.0,0,8,3.0,3,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
1880,28.0,9.0,2.0,6.0,0.0,0.0,0,8,4.0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
1881,46.0,1.0,2.0,0.0,1.0,0.0,0,4,1.0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
1882,35.0,1.0,2.0,4.0,1.0,0.0,1,5,4.0,14,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0,0.0
1883,48.0,5.0,2.0,4.0,0.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
1884,43.0,5.0,2.0,1.0,0.0,0.0,0,11,1.0,2,0,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0,0.0
1885,43.0,8.0,3.0,6.0,0.0,0.0,1,5,1.0,4,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,0,0,0.0
1886,37.0,2.0,1.0,3.0,0.0,1.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1887,35.0,2.0,2.0,2.0,1.0,0.0,0,5,3.0,2,1,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,3,0,0.0
1888,37.0,10.0,2.0,6.0,0.0,0.0,1,6,5.0,5,0,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0,0.0
1889,30.0,2.0,1.0,3.0,1.0,1.0,0,5,4.0,3,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
1890,41.0,2.0,2.0,1.0,0.0,0.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1891,36.0,5.0,1.0,0.0,1.0,0.0,0,7,3.0,5,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0,0.0
1892,40.0,10.0,2.0,6.0,1.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
1893,73.0,6.0,2.0,0.0,0.0,0.0,0,8,3.0,1,0,0,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,999.0,0,0,0.0
1894,47.0,5.0,2.0,4.0,1.0,0.0,0,4,5.0,1,1,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,1,0,0.0
1895,36.0,4.0,2.0,1.0,0.0,0.0,1,5,1.0,3,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
1896,51.0,1.0,2.0,0.0,0.0,0.0,1,6,2.0,2,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
1897,39.0,11.0,2.0,6.0,1.0,0.0,1,6,5.0,6,0,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0,0.0
1898,39.0,10.0,1.0,6.0,0.0,0.0,0,8,1.0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
1899,34.0,10.0,1.0,6.0,1.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1900,57.0,6.0,2.0,4.0,0.0,0.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0,0.0
1901,38.0,2.0,2.0,0.0,1.0,0.0,1,6,3.0,3,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
1902,30.0,10.0,1.0,7.0,1.0,0.0,0,8,4.0,2,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
1903,33.0,1.0,1.0,7.0,1.0,0.0,0,7,4.0,4,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,999.0,0,0,0.0
1904,29.0,1.0,1.0,7.0,1.0,0.0,1,8,5.0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
1905,33.0,2.0,2.0,1.0,1.0,0.0,1,7,3.0,4,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
1906,52.0,2.0,2.0,1.0,0.0,0.0,0,5,4.0,3,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
1907,35.0,1.0,1.0,1.0,0.0,0.0,1,6,5.0,2,0,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0,0.0
1908,37.0,1.0,2.0,0.0,0.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0,0.0
1909,43.0,2.0,2.0,0.0,1.0,0.0,0,5,2.0,7,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0,0.0
1910,33.0,1.0,1.0,7.0,0.0,0.0,0,8,4.0,3,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
1911,51.0,2.0,2.0,0.0,0.0,0.0,1,5,3.0,4,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
1912,38.0,1.0,1.0,7.0,1.0,0.0,0,5,1.0,5,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,0,0,0.0
1913,42.0,2.0,2.0,3.0,0.0,0.0,1,5,3.0,5,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1914,45.0,8.0,2.0,4.0,1.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
1915,39.0,4.0,3.0,3.0,1.0,0.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,999.0,0,0,0.0
1916,35.0,8.0,1.0,0.0,0.0,1.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1917,55.0,2.0,3.0,1.0,0.0,1.0,0,7,2.0,3,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
1918,40.0,1.0,2.0,1.0,0.0,0.0,0,4,5.0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
1919,41.0,1.0,2.0,7.0,0.0,0.0,0,8,2.0,17,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
1920,51.0,2.0,2.0,1.0,1.0,0.0,1,5,1.0,4,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
1921,35.0,1.0,2.0,0.0,0.0,1.0,1,6,4.0,5,0,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,0,0.0
1922,36.0,2.0,2.0,3.0,0.0,0.0,0,5,4.0,2,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,999.0,0,0,0.0
1923,41.0,2.0,2.0,0.0,1.0,0.0,1,7,2.0,3,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,999.0,0,0,0.0
1924,58.0,2.0,2.0,1.0,1.0,0.0,0,5,2.0,2,1,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,2,0,0.0
1925,51.0,2.0,3.0,0.0,0.0,1.0,0,4,1.0,5,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
1926,40.0,10.0,2.0,7.0,1.0,0.0,0,5,2.0,2,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
1927,49.0,2.0,2.0,4.0,1.0,0.0,0,8,4.0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
1928,44.0,2.0,2.0,3.0,1.0,0.0,0,4,1.0,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
1929,32.0,8.0,1.0,4.0,0.0,0.0,1,5,5.0,4,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1930,49.0,10.0,3.0,6.0,1.0,0.0,0,5,2.0,3,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0,0.0
1931,35.0,3.0,2.0,4.0,0.0,1.0,1,6,2.0,2,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
1932,41.0,1.0,1.0,4.0,0.0,1.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0,0.0
1933,28.0,2.0,2.0,0.0,1.0,0.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1934,44.0,7.0,2.0,7.0,1.0,0.0,0,4,1.0,1,1,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,0,0.0
1935,39.0,7.0,2.0,3.0,0.0,0.0,0,11,3.0,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0,0.0
1936,41.0,2.0,2.0,4.0,1.0,0.0,0,7,1.0,4,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
1937,29.0,10.0,2.0,7.0,0.0,0.0,1,5,3.0,4,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1938,41.0,2.0,2.0,4.0,1.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1939,41.0,2.0,2.0,1.0,0.0,1.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1940,42.0,10.0,3.0,4.0,1.0,1.0,1,6,2.0,2,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
1941,40.0,1.0,2.0,0.0,1.0,0.0,0,11,5.0,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
1942,32.0,8.0,2.0,0.0,0.0,0.0,0,11,4.0,2,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
1943,34.0,1.0,2.0,7.0,0.0,0.0,0,5,5.0,1,2,1,-1.8,93.876,-40.0,0.695,5008.7,999.0,4,0,0.0
1944,63.0,6.0,3.0,1.0,1.0,1.0,0,10,1.0,4,1,2,-1.1,94.601,-49.5,1.0,4963.6,0.1,5,0,0.0
1945,57.0,2.0,2.0,3.0,1.0,0.0,1,11,5.0,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
1946,40.0,1.0,2.0,0.0,1.0,0.0,0,8,2.0,2,0,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0,0.0
1947,33.0,10.0,1.0,6.0,0.0,0.0,0,5,1.0,2,1,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,6,0,0.0
1948,40.0,1.0,2.0,4.0,0.0,0.0,1,5,3.0,4,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1949,29.0,1.0,2.0,7.0,0.0,0.0,0,5,3.0,2,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0,0.0
1950,48.0,2.0,2.0,0.0,1.0,0.0,0,8,1.0,3,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
1951,56.0,2.0,2.0,3.0,1.0,0.0,0,11,5.0,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
1952,30.0,1.0,1.0,0.0,1.0,1.0,0,5,1.0,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,0,0,0.0
1953,55.0,1.0,3.0,7.0,1.0,1.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
1954,35.0,10.0,2.0,6.0,1.0,0.0,1,6,5.0,2,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
1955,28.0,1.0,1.0,6.0,0.0,1.0,1,6,4.0,1,0,0,1.4,94.465,-41.8,4.955,5228.1,999.0,0,0,0.0
1956,30.0,10.0,2.0,7.0,0.0,0.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
1957,29.0,2.0,1.0,3.0,0.0,0.0,0,5,3.0,1,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0,0.0
1958,33.0,1.0,3.0,7.0,1.0,0.0,0,8,1.0,1,0,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0,0.0
1959,53.0,10.0,2.0,0.0,1.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1960,23.0,2.0,2.0,0.0,0.0,0.0,0,5,2.0,8,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0,0.0
1961,24.0,2.0,1.0,0.0,0.0,0.0,0,7,2.0,17,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
1962,39.0,5.0,1.0,7.0,1.0,0.0,0,4,3.0,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
1963,33.0,1.0,1.0,4.0,1.0,1.0,1,6,2.0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
1964,36.0,5.0,2.0,0.0,1.0,0.0,0,11,3.0,2,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0,0.0
1965,50.0,6.0,2.0,0.0,0.0,0.0,0,11,5.0,3,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
1966,47.0,8.0,2.0,4.0,1.0,0.0,0,11,2.0,1,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0,0.0
1967,41.0,1.0,2.0,0.0,1.0,0.0,1,5,4.0,1,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
1968,29.0,1.0,2.0,0.0,1.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1969,54.0,5.0,2.0,7.0,1.0,0.0,0,7,3.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
1970,37.0,10.0,1.0,3.0,0.0,1.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
1971,49.0,1.0,2.0,7.0,0.0,0.0,0,11,2.0,1,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,1,0,0.0
1972,39.0,3.0,2.0,7.0,1.0,0.0,0,9,2.0,3,0,0,-1.1,94.199,-37.5,0.8809999999999999,4963.6,999.0,0,0,0.0
1973,41.0,1.0,3.0,7.0,0.0,0.0,1,11,4.0,4,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,4,0,0.0
1974,44.0,1.0,2.0,4.0,1.0,0.0,1,10,5.0,1,0,0,-0.1,93.79799999999999,-40.4,5.045,5195.8,999.0,0,0,0.0
1975,50.0,2.0,2.0,4.0,1.0,0.0,1,5,5.0,3,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1976,36.0,2.0,2.0,3.0,0.0,0.0,1,5,3.0,6,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1977,45.0,7.0,3.0,7.0,1.0,0.0,0,7,1.0,4,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
1978,40.0,5.0,2.0,2.0,1.0,0.0,0,4,4.0,1,0,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,0,0.0
1979,25.0,1.0,1.0,4.0,0.0,0.0,1,6,5.0,7,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
1980,43.0,1.0,3.0,7.0,0.0,0.0,1,6,2.0,2,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
1981,37.0,2.0,2.0,6.0,1.0,0.0,0,7,1.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
1982,54.0,4.0,3.0,0.0,1.0,0.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
1983,34.0,10.0,2.0,7.0,0.0,0.0,0,11,4.0,2,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,1,0,0.0
1984,48.0,8.0,2.0,0.0,1.0,0.0,0,7,2.0,6,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
1985,63.0,6.0,3.0,7.0,0.0,0.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
1986,40.0,10.0,2.0,7.0,0.0,0.0,0,8,4.0,2,0,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0,0.0
1987,58.0,5.0,2.0,0.0,0.0,0.0,0,7,3.0,3,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
1988,33.0,2.0,1.0,0.0,1.0,0.0,1,6,2.0,3,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
